address,capital,company_id,company_name,description,foundation_date,industry,ipo_type,phone,president_name,twitter_screen_name,url
石川県鹿島郡中能登町久乃木井部15番地,0,66462,丸井織物株式会社,,0-0,製造業,未上場,0767-76-1337,宮本　好雄,,https://www.maruig.co.jp/
茨城県土浦市桜町4丁目,0,72302,株式会社H&K,株式会社H&Kは、少数精鋭のマーケティングコンサル会社です。「関わった人・組織をグロースして、社会にいい影響を与える」、「マーケティング視点の経営で企業の時価総額をあげる」この二つの理念のもと日々のビジネスを展開しています。,2020-9,情報通信,未上場,03-5326-3062,安藤弘樹,,https://www.handk-inc.co.jp/
東京都新宿区新宿4-1-6,15350,11450,Vpon JAPAN株式会社,Vpon JAPANは「ニッポンとセカイをつなぐ」という理念のもとアジア全域の旅行者データをカバーするアジアビッグデータカンパニーです。1億以上のモバイルデバイスのデータを活用して、各地域の観光協会、地方自治体、企業の方々の思い描く自地域への誘客や消費額増加などの解決に向けて旅行者像の可視化や集客プロモーションを実現します。,2014-8,情報通信,未上場,03-6361-0252,篠原好孝,vpon_japan,https://www.vpon.com/jp/
北海道札幌市中央区北四条西1丁目3番地,0,74696,ホクレン農業協同組合連合会,,0-0,水産・農林業,未上場,,篠原 末治,,
東京都港区麻布十番3-1-4-705,3000,50240,株式会社ウィステリアプロジェクト,,2001-12,不動産業,未上場,03-6435-3490,児玉洋子,,https://wisteriaproject.com/
東京都中野区中野4-10-2,10204579,73077,キリンホールディングス株式会社,,1907-2,製造業,東証1部,03-6837-7000,磯崎 功典,,https://www.kirinholdings.co.jp/
東京都千代田区霞が関3丁目2番5号,300000,51014,株式会社大倉,,1955-1,不動産業,未上場,03-6261-4960,清瀧 静男,OKURA_PRESS,https://okura.co.jp/renewal/
東京都豊島区東池袋4-5-2,10500,44800,株式会社NEXER,,2012-2,サービス業,未上場,03-6890-4757,宮田 裕也,,https://www.nexer.co.jp/
東京都港区芝２丁目31-19,10000,9391,ライフカード株式会社,,,金融・保険業,未上場,03-4503-5120,北之坊敏泰,,http://www.lifecard.co.jp/
東京都調布市飛田給1-7-3,4000,4063,株式会社ノルコーポレーション,【企業理念】いつも『驚き』のある商品を開発し、世の中にHAPPYを提供するカンパニー。フレグランスや生活雑貨を取り扱う、製造卸業・製造小売業。,1991-9,製造業,未上場,042-485-3100,吉住健治,,http://www.nolcorp.co.jp/
東京都板橋区弥生町77-3,0,16756,株式会社アニメイトホールディングス,,0-0,商業（卸売業、小売業）,未上場,,髙橋 豊,,
東京都江東区木場二丁目18番11号,0,25003,株式会社　大丸松坂屋百貨店,,2010-3,商業（卸売業、小売業）,未上場,03-6895-0776,澤田　太郎,,
神奈川県横浜市西区みなとみらい4丁目4番5号,0,31164,日本ピザハット株式会社,,0-0,0,未上場,,中村　昭一,,https://pizzahut.jp/pc/top?link_id=chd_logo
東京都江東区豊洲3-2-20,1785000,36601,株式会社LegalOn Technologies,,2017-4,情報通信,未上場,,角田望,,https://legalontech.jp/
千葉県柏市豊四季1004番地,8000,104978,広島建設株式会社,広島建設は、千葉県柏市に本社を置く不動産・建設会社です。「住宅事業」「特建事業( 大型建築事業)」「不動産事業」等の事業を展開をしており、いずれの事業も千葉・柏を中心とした千葉県、東京都、埼玉県、茨城県のエリアでサービスを提供しています。,1970-04,建設業,未上場,,島田秀貴,,http://www.hirosima.co.jp/
大阪府堺市堺区匠町1番地,500000,12900,シャープ株式会社,,1912-9,製造業,,072-282-1221,呉柏勲,SHARP_JP,https://corporate.jp.sharp/
那覇市松尾1-19-1 ,0,62459,株式会社あしびかんぱにー,,0-0,サービス業,未上場,,片桐芳彦,,http://ashibi.jp/
長野県諏訪郡富士見町,0,71558,おかえり株式会社,「“還す”を未来のあたりまえに」をビジョンとし、循環を生み出すサステナブルなプロダクトやサービスの開発を事業とする会社です。長野県富士見町に本社を置き日本・長野、米国・ポートランド、エストニア・タリンを拠点に事業を展開。,2020-12,情報通信,未上場,,松原佳代,,https://okaeri.company
東京都千代田区平河町2-16-1,2000,18193,株式会社ディスカヴァー・トゥエンティワン,ディスカヴァー・トゥエンティワンは『超訳ニーチェの言葉』や『うまくいっている人の考え方』などをミリオンセラーに持つ、創業38年の出版社です。「人と組織の可能性を拓く」というミッションのもと、「視点を変える 明日を変える」価値を提供しています。ビジネス書を中心とする書籍の刊行、全国5000店の書店との直取引、アジア、ヨーロッパを中心とする海外版権売り等、常に先進的な取り組みを行っています。,1985-4,情報通信,未上場,03-3237-8321,伊藤守,discover21,http://www.d21.co.jp/
東京都文京区湯島1-3-6,0,116174,ヘンリー株式会社,,2006-08,商業（卸売業、小売業）,未上場,03-6913-1815,狩野英生,,https://www.henli.co.jp
新潟県新潟市中央区新光町４－１,0,90796,公益社団法人 新潟県観光協会,公益社団法人新潟県観光協会が、新潟県各地の観光情報やイベント情報、新規オープン施設情報、新潟美食旅（ガストロノミー）情報などを発信しています。お気軽にお問い合わせください。,,0,未上場,025-283-1188,花角　英世,umasaniigata,https://niigata-kankou.or.jp/
東京都新宿区西新宿1丁目25番1号,0,75909,株式会社天職市場,貴社の「つながる、ひろがる、ずっと使える」メディアへ   株式会社天職市場  https://www.1049.cc/,2006-8,サービス業,未上場,03-6704-4921,春名 敬太,,https://www.1049.cc/
京都府京都市下京区中堂寺南町134番地,30,99266,株式会社オトギボックス,コンサート・ブランドの制作、広告音楽制作を行う会社です。ファミリー向けコンサートと絵本の読み聞かせイベント「ようこそ絵本の音楽会へ」を全国にリアルで届けていくことを目指しています！,2021-06,サービス業,未上場,090-5254-1145,梶本大雅,otogi_box,https://otogibox.com/
東京都中野区弥生町2-3-13,2451,16064,株式会社arma bianca,,2015-7,商業（卸売業、小売業）,未上場,03-5913-8420,坂井智成,,http://armabianca.com
兵庫県神戸市中央区雲井通4-2-2,0,70726,株式会社アローリンク,,2014-1,サービス業,未上場,,蓬莱和真,,https://arrowlink.co.jp/
東京都千代田区神田須田町1丁目2,2500,108160,株式会社ディーピーエヌ,出版事業、「DPNブックス」を運営。多くの読者の多様なニーズに応えるため、従来の出版社作品にはない、個性豊かなオリジナル作品を創出し続けるオリジナル出版事業です。WEBマーケティングの知見を生かし、作品の販促活動にも注力しています。その他、芸能事業部（タレント育成・マネジメント業務他）、ListenRadio(リスラジ）の運営、サイト構築・運用事業などを展開しています。,,情報通信,未上場,03-5577-4744,高橋聡,dpnbooks,https://dpn.jp/
和歌山県伊都郡かつらぎ町大字新田94,5000,27263,築野食品工業株式会社,長い間日本で育まれてきたお米の文化から、植物性資源である「米ぬか」の無限の可能性に着目し、研究を重ねてまいりました。「米ぬか」から食用油「こめ油」をはじめ、医薬・化粧品原料、食品・添加物飼料、化学品、飼料、肥料など、幅広い食品素材を開発・製造し、安全と品質にこだわり、世界にお届けしています。,1947-2,製造業,未上場,0736-22-0061,築野　富美,nukamama_,https://www.tsuno.co.jp/
大阪府大阪市北区浮田1-1-8,4000,46294,株式会社パレード,,1987-10,サービス業,未上場,06-6485-0765,原田直紀,,http://www.parade.co.jp
東京都新宿区市谷田町2-6-4,0,17404,シャトルロックジャパン株式会社,シャトルロックジャパン株式会社は、Twitter、Instagramなど各種SNSを活用したマーケティング活動のキャンペーン設計から、Web制作、SNS広告向け動画広告制作、キャンペーン運営事務局まで効果的なSNSのマーケティング活用を総合的に支援します。,2014-4,情報通信,未上場,03-6272-6480,金光 展意,shuttlerockjp,https://www.shuttlerock.co.jp/
東京都目黒区青葉台4-7-7 ,42200,15233,株式会社ビザスク,「知見と、挑戦をつなぐ」をミッションに、世界中のイノベーションを支えるナレッジプラットフォームを運営。国内外46万人超の知見データベースを活用し、新規事業開発における業界研究やニーズ調査、人材育成、グローバル進出等、様々な課題の解決に、テクノロジーと高度なオペレーションで個人の知見をピンポイントにマッチングしている。,2012-3,情報通信,,03-6407-8405,端羽英子,VisasQ,https://corp.visasq.co.jp
東京都千代田区富士見二丁目13番3号 ,4060000,7006,株式会社KADOKAWA,,2014-10,情報通信,,,夏野剛,,https://group.kadokawa.co.jp/
東京都千代田区大手町二丁目3番1号,0,39318,株式会社ゆうちょ銀行,,2006-9,金融・保険業,,03-3477-0111,池田　憲人,,https://www.jp-bank.japanpost.jp/
大阪府大阪市北区角田町8-7,0,14431,株式会社阪急阪神百貨店,,,商業（卸売業、小売業）,東証1部,06-6361-1381,山口俊比古,,https://www.hankyu-dept.co.jp/
神奈川県横浜市青葉区荏田町1150-34,1,77068,株式会社Cuniform,,2021-3,サービス業,未上場,080-4870-5690,田村一馬,,https://momo-audio.studio.site/company
東京都小金井市関野町1-6-10,1000,85859,合同出版株式会社,合同出版は1955年創業の出版社です。〈生命・環境・平和〉を「知り・考え・行動する」ために役立つ本を刊行しています。新刊情報やイベント情報などを発信します。,,情報通信,未上場,042-401-2930,坂上美樹,godo_shuppan,https://www.godo-shuppan.co.jp
神奈川県海老名市大谷北一丁目3番2号,2000000,9792,アツギ株式会社,,,製造業,,046-231-1111,日光　信二,,http://www.atsugi.co.jp/
徳島県徳島市万代町１丁目１番地,0,100825,徳島県,"大都市にない、徳島ならではの価値を自ら見つけ、産み出し、アピールしていく,そんな共通コンセプトを県民の皆様と共有しながら、都道府県の一番星を目指す、それが私達「徳島県」です。温暖な気候や全国有数の日照時間が生み出した豊かな自然の中、藍産業が阿波踊りや人形浄瑠璃などの多様な文化を産み、高速インターネット環境が様々なＩＴ・光産業を創出し、サテライトオフィスの先進地としての魅力も兼ね備えています。",,0,-,,飯泉嘉門,preftokushima,https://www.pref.tokushima.lg.jp/
徳島県徳島市万代町１丁目１番地,0,100825,徳島県,"大都市にない、徳島ならではの価値を自ら見つけ、産み出し、アピールしていく,そんな共通コンセプトを県民の皆様と共有しながら、都道府県の一番星を目指す、それが私達「徳島県」です。温暖な気候や全国有数の日照時間が生み出した豊かな自然の中、藍産業が阿波踊りや人形浄瑠璃などの多様な文化を産み、高速インターネット環境が様々なＩＴ・光産業を創出し、サテライトオフィスの先進地としての魅力も兼ね備えています。",,0,-,,飯泉嘉門,preftokushima,https://www.pref.tokushima.lg.jp/
愛知県名古屋市瑞穂区瑞穂通8-25,0,110497,"QiYue (Shenzhen) Technology Co., Ltd.","One more enjoyment,one more passion.",,サービス業,未上場,,邓菁,0602None,
宮城県仙台市太白区八木山弥生町16-17,100,76895,ARINA株式会社,ARINA株式会社はwebメディアやSNSサービスを通じて、より人と人とがつながりやすく、喜びに満ち、充実した生活を実現したい！という思いを持った会社です。,2021-1,情報通信,未上場,0568-50-2677,高橋渉,,https://arinna.co.jp/
東京都新宿区袋町２５番地,3000,13972,ロングランプランニング株式会社,,2004-2,サービス業,未上場,03-6228-1240,榑松大剛,,https://longrun.biz/
東京都中央区日本橋2丁目3番4号,0,76057,三菱UFJキャピタル株式会社,,1974-8,金融・保険業,未上場,,-,,https://www.mucap.co.jp/
東京都渋谷区神宮前六丁目２３番４号,14300,41264,CryptoGames株式会社,,2018-4,情報通信,未上場,050-5438-6623,小澤孝太,crypto_spells,http://cryptogames.co.jp/
東京都品川区東品川2-3-12,0,31803,コンチネンタルタイヤ・ジャパン株式会社,コンチネンタルタイヤは、1871 年ドイツ、ハノーバーで創業しました。タイヤメーカーの中でも屈指の１５０年という長い歴史を誇り、乗用車、商用車、特殊車両、2輪車向けに幅広い製品を提供してきました。これからも持続可能なモビリティの未来に向けて、コンチネンタルは「サステナブル」「電気自動車」「交通事故のない社会」の３つの分野へ積極的に取り組んでいきます。,2014-6,製造業,未上場,03-5783-7460,ニコラオス・キリアゾプロス,Continental_jp,https://www.continental-tire.jp/car
東京都千代田区神田神保町1-105,534102,5875,株式会社インプレスホールディングス,,1992-4,情報通信,,03-6837-5000,松本　大輔,Impress_Group,https://www.impressholdings.com
沖縄県那覇市久茂地2-3-10,6660,45141,株式会社パム,私たちが目指すのは、「目的地」から旅を面白くする会社です。「現地主義」を基本的なスタンスとして旅行・レジャーを楽しむ皆様の満足度を高め、事業を営む皆様の集客を増大し、地域経済を発展させることに貢献します。,2000-4,情報通信,未上場,,長嶺 由成,TabiraiOkinawa,https://www.pam.co.jp/
東京都台東区雷門,900,106732,株式会社 フーテン,浅草を拠点とし、地域に根付いて常連さんで溢れる飲食店の運営をしています。,2021-06,0,未上場,03-6555-4653,佐藤 俊介,,https://futen.tokyo
東京都港区芝浦3-1-35,10000,33062,株式会社バンダイナムコアミューズメント,,2006-4,サービス業,未上場,03-6891-8765,川﨑　寛,bnam_jp,https://bandainamco-am.co.jp/
東京都港区芝浦3-1-35,10000,33062,株式会社バンダイナムコアミューズメント,,2006-4,サービス業,未上場,03-6891-8765,川﨑　寛,bnam_jp,https://bandainamco-am.co.jp/
東京都中央区日本橋1-13-1,0,53940,野村證券株式会社,,,金融・保険業,未上場,,奥田　健太郎,,https://www.nomura.co.jp/
東京都千代田区有楽町１丁目７番１号,0,78157,KCJ GROUP 株式会社,,2004-9,サービス業,未上場,,圓谷 道成,,
東京都千代田区神田錦町2-2-1 ,0,24885,株式会社Thirdverse  ,Thirdverseは「10億人が生活する、新しい仮想世界の創造」実現のため、日米スタジオの2拠点においてVRゲームの企画開発・パブリッシングを、シンガポールにおいてブロックチェーン関連事業を管轄する子会社を設立しました。,2013-4,サービス業,未上場,,國光宏尚,Thirdverse_JP,
東京都渋谷区道玄坂１－２１－１,5755169,6953,東急不動産株式会社,東急不動産は、東急不動産ホールディングスの中核企業として、都市事業、住宅事業、ウェルネス事業、海外事業などを展開する総合不動産企業です。私たちは、いつの時代にも、地域住民をはじめとする多様なステークホルダーとともに、長期目線でまちづくりに取り組んできました。環境とともに、街とともに。 私たちの「まちづくりのDNA」は全国へと広がり、サステナブルな社会と環境を支えています。,1953-12,不動産業,未上場,03-6455-1121,岡田　正志,,https://www.tokyu-land.co.jp/
東京都渋谷区恵比寿西2-17-6,1000,18639,株式会社テイクアップ,,1979-11,商業（卸売業、小売業）,未上場,03-3462-4771,五十住実,,https://www.take-up.co.jp/
東京都千代田区飯田橋4－7－1 ,64683,49425,株式会社ジーネクスト,,2001-7,情報通信,マザーズ,03-5962-5170,横治 祐介,gnext_co_jp,https://www.gnext.co.jp/
東京都港区虎ノ門1-17-1,0,70217,Xクリエーション株式会社,,2013-10,情報通信,未上場,03-6811-7491,河上昌浩,XCREATION_PR,https://xcreation.co.jp/
渋谷区道玄坂1-21-1 ,9900,76049,株式会社テレシー,,2021-1,情報通信,未上場,03-4577-1469,土井　健,,https://telecy.tv/
東京千代田区神田三崎町2-18-11,8000,83062,株式会社二見書房,二見書房は、昭和16年に千代田区に創業されました。すでに企業として軌道に乗っていた堀内印刷所に出版業を併設し、印刷と出版の二つを見るという意味を込めて、『二見書房』と命名されました。一般書籍から時代小説コミックまで広いジャンルを取り扱う総合出版社です。,1960-8,情報通信,未上場,03-3515-2316,堀内誠人,,https://www.futami.co.jp/
東京都千代田区一番町5番地,0,56375,Fintertech株式会社,,2018-4,金融・保険業,未上場,,武田誠,,https://fintertech.jp/
東京都千代田区二番町5-1,0,52928,株式会社グロービス,,1992-8,0,未上場,03-5275-3900,堀義人,GLOBIS_PR,https://www.globis.co.jp/
福岡県北九州市小倉南区下貫2-7-1,5000,30097,株式会社イトウ,,1991-2,商業（卸売業、小売業）,未上場,093-475-8123,伊藤英二,,http://www.cds-ito.co.jp/index.html
東京都港区虎ノ門1－2－8,2000,21207,チェック・ポイント・ソフトウェア・テクノロジーズ株式会社,チェック・ポイント・ソフトウェア・テクノロジーズは、世界各国の政府機関や企業など、あらゆる組織に対応するサイバーセキュリティソリューションを提供する大手プロバイダーです。,1997-10,情報通信,未上場,03-6205-8340,青葉 雅和,checkpointjapan,https://www.checkpoint.com/jp
東京都品川区上大崎3丁目10番60号,50000,48584,SOZOW株式会社,2022年11月1日に「GoVisions株式会社」→「SOZOW株式会社」へ変更いたしました。好奇心を解き放ち、未来をソーゾウする子ども向けの学びの場をつくっています。オンライン習いごと事業「SOZOW PARK（パーク）」やフリースクール事業「SOZOW SCHOOL（スクール）」などを運営しています。,2019-6,0,未上場,,小助川　将,sozow_official,https://sozow.net/
東京都江東区豊洲5-6-15 ,1716000,40222,Dynabook株式会社,,1954-9,製造業,未上場,03-5144-3000,覚道　清文,,https://dynabook.com/index.html
東京都港区赤坂9-6-28,0,115836,COMMONS株式会社,いい感じのDAOを目指しています！NFT不動産の売買、農業DAO、メタバース、Defi、各種セミナー、ブロックチェーン事業関連の企画・開発、オンラインサロンの企画・運営、その他暗号資産に付随する事業,2017-12,不動産業,未上場,,河﨑純真,ouchi_group,https://ouchi.earth
大阪府大阪市北区堂島1-6-20,4750000,16810,西日本高速道路株式会社,,2005-10,サービス業,-,06-6344-4000,前川 秀和,,http://www.w-nexco.co.jp/
"30 N Gould St Ste R, Sheridan, WY, 82801, USA",0,116332,Nicebuild LLC.,2021年12月17日にスマートデバイス関連製品を開発を目的として、米ワイオミング州に設立されました。AIスマートレコーダーの開発を通じて、ユーザーの利便性をより高める製品の開発に励んでおります。,2022-11,製造業,未上場,,Jing Xu,,
東京都台東区上野桜木２丁目１５−６　,300,15540,SelfCreative合同会社,,2015-5,サービス業,未上場,03-4405-2291,吉橋亮,,
東京都千代田区九段南1-5-5,9950,80271,株式会社ナビット,,2001-01,情報通信,未上場,03-5215-5713,福井　泰代,,https://www.navit-j.com/
東京都品川区西品川一丁目1番1号,3925,35944,株式会社　MPandC,,2013-10,サービス業,未上場,03-6864-4390,森下尚紀,,https://www.mpandc.co.jp/
東京都千代田区一番町8,4500,7456,e-Janネットワークス株式会社,2000年3月の設立以来、『テレワークにセキュリティを』というコンセプトのもと、テレワークソリューションである CACHATTO(カチャット) や NinjaConnect(ニンジャコネクト) をはじめとした関連製品の企画・開発・販売・運営を中心として事業を展開しています。,2000-3,情報通信,未上場,03-6823-5567,坂本 史郎,cachatto,https://www.e-jan.co.jp
東京都渋谷区東3丁目15-9,600,54524,株式会社アートワークスコンサルティング,アートワークスコンサルティングは、全ての人に愛を持って接し、価値を創造するイノベーションコンサルティング会社です。広告表現チェックツール『コノハ』を提供し、「全ての広告で広告チェックを事前に行う世界」を作り、安心安全な広告運用のお手伝いをしています。,2010-10,情報通信,未上場,03-5937-1709,高橋聡,awc_artworks,https://artworksconsulting.com/
大阪府大阪市北区梅田3丁目3-10,104539,30367,株式会社ライフドリンク カンパニー,,1972-3,製造業,東証2部,06-6453-3201,岡野　邦昭,,https://www.ld-company.com/
東京都世田谷区松原2-43-11,0,39815,一般社団法人日本フレスコボール協会,,0-0,サービス業,未上場,03-6304-3295,窪島剣璽,frescoballjapan,http://www.frescoball.org/
東京都千代田区神田小川町1-6-1,0,33878,株式会社DELF,,2015-6,0,未上場,,高梨裕介,aceacademy9,
東京都渋谷区渋谷1-2-5,0,23821,ユナイテッド株式会社,,1998-2,情報通信,,03-6821-0000,早川 与規,,https://united.jp/
東京都新宿区袋町２５番地,3000,13972,ロングランプランニング株式会社,,2004-2,サービス業,未上場,03-6228-1240,榑松大剛,,https://longrun.biz/
東京都港区芝5-32-12,0,112814,PlowDays株式会社,,,0,未上場,03-6809-5416,平田静子,,
東京都渋谷区代々木5-7-5,5609,31365,株式会社 BLAST,,2018-1,情報通信,未上場,,石井リナ,,https://www.blastinc.online
東京都千代田区有楽町一丁目1番2号 ,5000,58495,株式会社FOX,,2011-5,商業（卸売業、小売業）,未上場,03-6811-1129,五十畑理央,,https://foxinc.jp
東京都品川区上大崎三丁目1番1号,0,31998,株式会社 U-NEXT,,,情報通信,未上場,,堤　天心,,https://unext.co.jp
東京都港区西新橋2-6-2,1000,32407,株式会社　新社会システム総合研究所,,1996-12,0,未上場,03-5532-8850,佐久間　健光,,https://www.ssk21.co.jp/
東京都文京区音羽2-12-21,30000,1719,株式会社講談社,,0-0,情報通信,未上場,03-3945-1111,野間省伸,,http://www.kodansha.co.jp/
東京都千代田区一ツ橋2-3-1,14700,13640,株式会社小学館,,1922-8,サービス業,未上場,03-3230-5375,相賀信宏,,http://www.shogakukan.co.jp
東京都台東区上野桜木２丁目１５−６　,300,15540,SelfCreative合同会社,,2015-5,サービス業,未上場,03-4405-2291,吉橋亮,,
東京都中央区銀座2丁目4番9号,0,76934,ベアエッセンシャル株式会社,,2006-10,商業（卸売業、小売業）,-,,菅野 沙織,,https://www.bareminerals.jp/about/
東京都港区六本木7丁目-18-18,9000,33334,SEIMEI株式会社,,2017-5,情報通信,未上場,,津﨑桂一,,http://seimei.co/
東京都渋谷区千駄ヶ谷4-20-3,7860,80658,クロスメディアグループ株式会社,クロスメディアグループ(株)は「出版事業」「マーケティング支援事業」「デジタル事業」「アクティブヘルス事業」を通じて、人と企業の成長に寄与しています。,2005-10,情報通信,未上場,03-5413-3140,小早川幸一郎,,https://cm-group.jp/
大阪府大阪市西区北堀江1-2-22,300,91314,よつばしフーズ株式会社,POTATOLABOというお芋スイーツ専門店と一口いなりむろやといういなり寿司専門店を運営しています。その他にも飲食店の運営、商品プロデュース・商品企画などもしております。,2013-04,0,未上場,06-6535-0778,黒川晴美,,https://4foods.co.jp
東京都港区芝浦1-1-1,1000,73985,株式会社WonderSpace,,2013-3,情報通信,未上場,03-6435-1092,山本尚宏,,https://wonderspace.co.jp/
東京都渋谷区代々木3-38-7,8000,38157,コンフェックス株式会社,,1950-1,商業（卸売業、小売業）,未上場,03-3378-7711,昆　靖,,http://www.confex.co.jp/
山形県天童市山王１－１,0,55205,株式会社モンテディオ山形,プロサッカーリーグJリーグに所属するモンテディオ山形の事業運営会社です。,,サービス業,未上場,023-666-8882,相田健太郎,,https://www.montedioyamagata.jp/
東京都渋谷区渋谷3-6-2 ,100,35922,株式会社リアリゼイション,,2017-7,情報通信,未上場,,森垣洋平,,https://reali-zation.com/
喜多方市松山町村松字常盤町2681,2000,84146,株式会社河京,黄色い箱でおなじみ！喜多方ラーメンの河京。喜多方ラーメンとともに歩んで35年。河京の喜多方ラーメンは皆様に愛されて1億8千万食を突破致しました。厳選された素材と、手間暇かけた熟成によって、食感・のどごし共に最高な麺となっております。是非、本場の喜多方の味をご家庭でお楽しみくださいませ。,1986-06,商業（卸売業、小売業）,未上場,0241-22-0875,佐藤富次郎,kawakyo0603,https://kawakyo.co.jp/
東京都港区芝浦3-4-1,1256,30553,株式会社ゼロフィールド,,2017-4,情報通信,未上場,03-6424-7616,村田敦,,http://zerofield.biz/
